Iteration,Timestep,StratumID,SecondaryStratumID,TertiaryStratumID,StateClassID,StateAttributeTypeID,AgeMin,AgeMax,Value
,,Northern Basin and Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,278,,0.06
,,Northern Basin and Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,279,,0.06
,,Northern Basin and Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,280,,0.06
,,Northern Basin and Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,281,,0.06
,,Northern Basin and Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,282,,0.06
,,Northern Basin and Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,283,,0.06
,,Northern Basin and Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,284,,0.06
,,Northern Basin and Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,285,,0.06
,,Northern Basin and Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,286,,0.06
,,Northern Basin and Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,287,,0.06
,,Northern Basin and Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,288,,0.06
,,Northern Basin and Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,289,,0.06
,,Northern Basin and Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,290,,0.06
,,Northern Basin and Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,291,,0.06
,,Northern Basin and Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,292,,0.06
,,Northern Basin and Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,293,,0.06
,,Northern Basin and Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,294,,0.06
,,Northern Basin and Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,295,,0.06
,,Northern Basin and Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,296,,0.06
,,Northern Basin and Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,297,,0.06
,,Northern Basin and Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,298,,0.06
,,Northern Basin and Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,299,,0.06
,,Northern Basin and Range,,,Forest:Treated (Prescribed),Initial Conditions: Standing Deadwood,300,,0.06
,,Northern Basin and Range,,,Forest:Treated (Prescribed),NPP,,,0.2167
,,Sierra Nevada,,,Forest:Treated (Prescribed),Albedo,1,5,0.1346
,,Sierra Nevada,,,Forest:Treated (Prescribed),Albedo,6,10,0.1224
,,Sierra Nevada,,,Forest:Treated (Prescribed),Albedo,11,,0.1003
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,1,,0
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,2,,0.033
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,3,,0.078
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,4,,0.136
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,5,,0.202
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,6,,0.278
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,7,,0.36
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,8,,0.447
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,9,,0.538
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,10,,0.632
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,11,,0.727
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,12,,0.822
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,13,,0.916
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,14,,1.007
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,15,,1.094
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,16,,1.177
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,17,,1.255
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,18,,1.326
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,19,,1.391
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,20,,1.449
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,21,,1.498
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,22,,1.54
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,23,,1.574
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,24,,1.601
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,25,,1.619
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,26,,1.63
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,27,,1.634
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,28,,1.631
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,29,,1.621
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,30,,1.606
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,31,,1.585
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,32,,1.559
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,33,,1.53
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,34,,1.496
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,35,,1.46
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,36,,1.421
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,37,,1.38
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,38,,1.338
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,39,,1.295
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,40,,1.251
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,41,,1.207
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,42,,1.163
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,43,,1.12
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,44,,1.078
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,45,,1.037
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,46,,0.997
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,47,,0.959
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,48,,0.922
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,49,,0.887
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,50,,0.854
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,51,,0.823
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,52,,0.793
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,53,,0.766
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,54,,0.74
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,55,,0.716
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,56,,0.694
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,57,,0.673
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,58,,0.655
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,59,,0.637
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,60,,0.622
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,61,,0.607
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,62,,0.594
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,63,,0.582
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,64,,0.572
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,65,,0.562
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,66,,0.554
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,67,,0.546
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,68,,0.54
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,69,,0.534
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,70,,0.529
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,71,,0.524
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,72,,0.521
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,73,,0.517
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,74,,0.515
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,75,,0.512
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,76,,0.51
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,77,,0.508
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,78,,0.505
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,79,,0.503
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,80,,0.501
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,81,,0.5
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,82,,0.499
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,83,,0.498
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,84,,0.497
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,85,,0.496
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,86,,0.496
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,87,,0.496
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,88,,0.497
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,89,,0.497
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,90,,0.498
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,91,,0.499
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,92,,0.5
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,93,,0.501
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,94,,0.502
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,95,,0.503
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,96,,0.505
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,97,,0.506
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,98,,0.508
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,99,,0.509
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,100,,0.511
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,101,,0.513
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,102,,0.515
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,103,,0.516
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,104,,0.518
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,105,,0.52
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,106,,0.522
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,107,,0.524
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,108,,0.526
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,109,,0.528
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,110,,0.53
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,111,,0.532
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,112,,0.534
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,113,,0.535
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,114,,0.537
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,115,,0.539
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,116,,0.541
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,117,,0.543
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,118,,0.545
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,119,,0.547
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,120,,0.549
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,121,,0.551
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,122,,0.552
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,123,,0.554
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,124,,0.556
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,125,,0.558
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,126,,0.56
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,127,,0.561
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,128,,0.563
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,129,,0.565
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,130,,0.567
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,131,,0.568
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,132,,0.57
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,133,,0.572
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,134,,0.573
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,135,,0.575
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,136,,0.577
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,137,,0.578
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,138,,0.58
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,139,,0.581
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,140,,0.583
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,141,,0.584
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,142,,0.586
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,143,,0.587
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,144,,0.589
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,145,,0.59
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,146,,0.592
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,147,,0.593
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,148,,0.594
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,149,,0.596
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,150,,0.597
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,151,,0.599
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,152,,0.6
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,153,,0.601
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,154,,0.602
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,155,,0.604
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,156,,0.605
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,157,,0.606
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,158,,0.608
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,159,,0.609
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,160,,0.61
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,161,,0.611
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,162,,0.612
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,163,,0.614
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,164,,0.615
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,165,,0.616
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,166,,0.617
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,167,,0.618
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,168,,0.619
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,169,,0.62
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,170,,0.621
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,171,,0.622
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,172,,0.624
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,173,,0.625
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,174,,0.626
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,175,,0.627
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,176,,0.628
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,177,,0.629
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,178,,0.629
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,179,,0.63
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,180,,0.631
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,181,,0.632
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,182,,0.633
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,183,,0.634
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,184,,0.635
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,185,,0.636
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,186,,0.637
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,187,,0.637
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,188,,0.638
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,189,,0.639
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,190,,0.64
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,191,,0.641
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,192,,0.642
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,193,,0.642
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,194,,0.643
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,195,,0.644
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,196,,0.645
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,197,,0.645
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,198,,0.646
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,199,,0.647
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,200,,0.647
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,201,,0.648
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,202,,0.649
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,203,,0.65
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,204,,0.65
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,205,,0.651
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,206,,0.652
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,207,,0.652
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,208,,0.653
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,209,,0.654
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,210,,0.654
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,211,,0.655
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,212,,0.655
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,213,,0.656
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,214,,0.657
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,215,,0.657
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,216,,0.658
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,217,,0.658
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,218,,0.659
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,219,,0.659
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,220,,0.66
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,221,,0.66
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,222,,0.661
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,223,,0.661
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,224,,0.662
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,225,,0.662
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,226,,0.663
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,227,,0.663
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,228,,0.664
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,229,,0.664
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,230,,0.665
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,231,,0.665
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,232,,0.666
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,233,,0.666
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,234,,0.667
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,235,,0.667
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,236,,0.668
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,237,,0.668
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,238,,0.668
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,239,,0.669
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,240,,0.669
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,241,,0.67
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,242,,0.67
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,243,,0.67
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,244,,0.671
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,245,,0.671
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,246,,0.671
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,247,,0.672
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,248,,0.672
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,249,,0.672
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,250,,0.673
,,Sierra Nevada,,,Forest:Treated (Prescribed),Initial Conditions: Down Deadwood,251,,0.673
